state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_CA;enrollmetric;pp_stloc_raw_CA;pp_fed_raw_CA;pp_total_raw_CA;pp_site_stloc_raw_CA;pp_site_fed_raw_CA;pp_site_raw_CA;pp_centshare_stloc_raw_CA;pp_centshare_fed_raw_CA;pp_centshare_raw_CA;schoolstloc_raw_CA;schoolfed_raw_CA;schooltot_raw_CA;countenroll;noaudit;nositecen;adfinvars;distflex;charter_CA;distexclu_raw_CA;disttotwexclu_raw_CA;flag_NERDS
CA;2018-2019;38684780000000;38684786104673;San Francisco Unified;Drew (Charles) College Preparatory Academy;0634410;063441008191;199; KG-05;2;199;CALPADS Fall 1 Submission enrollment;12952;984;13936;8174;176;8350;4778;808;5586;2577448;195816;2773264;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786040950;San Francisco Unified;El Dorado Elementary;0634410;063441005605;169; KG-05;2;169;CALPADS Fall 1 Submission enrollment;14876;1592;16468;7963;407;8370;6913;1185;8098;2514044;269048;2783092;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786062038;San Francisco Unified;Everett Middle;0634410;063441007842;694; 06-08;3;694;CALPADS Fall 1 Submission enrollment;9665;791;10456;6226;225;6451;3439;566;4005;6707510;548954;7256464;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684780111427;San Francisco Unified;Feinstein (Dianne) Elementary;0634410;063441011772;502; KG-05;2;502;CALPADS Fall 1 Submission enrollment;7920;189;8109;5385;0;5385;2535;189;2724;3975840;94878;4070718;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041347;San Francisco Unified;Flynn (Leonard R.) Elementary;0634410;063441005640;432; KG-05;2;432;CALPADS Fall 1 Submission enrollment;8895;1225;10120;6098;226;6324;2797;999;3796;3842640;529200;4371840;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786059844;San Francisco Unified;Francisco Middle;0634410;063441005610;560; 06-08;3;560;CALPADS Fall 1 Submission enrollment;10389;654;11043;7230;269;7499;3159;385;3544;5817840;366240;6184080;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783831765;San Francisco Unified;Galileo High;0634410;063441005612;1816; 09-12;4;1816;CALPADS Fall 1 Submission enrollment;8252;326;8578;6047;0;6047;2205;326;2531;14985632;592016;15577648;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041040;San Francisco Unified;Garfield Elementary;0634410;063441005613;228; KG-05;2;228;CALPADS Fall 1 Submission enrollment;10566;784;11350;6726;193;6919;3840;591;4431;2409048;178752;2587800;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786059828;San Francisco Unified;Giannini (A.P.) Middle;0634410;063441005580;1188; 06-08;3;1188;CALPADS Fall 1 Submission enrollment;7521;339;7860;4712;0;4712;2809;339;3148;8934948;402732;9337680;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041073;San Francisco Unified;Glen Park Elementary;0634410;063441005618;363; KG-05;2;363;CALPADS Fall 1 Submission enrollment;9553;533;10086;6113;251;6364;3440;282;3722;3467739;193479;3661218;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041115;San Francisco Unified;Grattan Elementary;0634410;063441005620;387; KG-05;2;387;CALPADS Fall 1 Submission enrollment;8755;458;9213;5707;0;5707;3048;458;3506;3388185;177246;3565431;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041123;San Francisco Unified;Guadalupe Elementary;0634410;063441005621;387; KG-05;2;387;CALPADS Fall 1 Submission enrollment;7757;483;8240;6259;331;6590;1498;152;1650;3001959;186921;3188880;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786040760;San Francisco Unified;Harte (Bret) Elementary;0634410;063441005591;186; KG-05;2;186;CALPADS Fall 1 Submission enrollment;13889;1366;15255;8157;326;8483;5732;1040;6772;2583354;254076;2837430;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041156;San Francisco Unified;Hillcrest Elementary;0634410;063441005625;420; KG-05;2;420;CALPADS Fall 1 Submission enrollment;9186;1062;10248;6026;271;6297;3160;791;3951;3858120;446040;4304160;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786059851;San Francisco Unified;Hoover (Herbert) Middle;0634410;063441005624;971; 06-08;3;971;CALPADS Fall 1 Submission enrollment;7499;651;8150;5204;221;5425;2295;430;2725;7281529;632121;7913650;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786040984;San Francisco Unified;Huerta (Dolores) Elementary;0634410;063441005607;366; KG-05;2;366;CALPADS Fall 1 Submission enrollment;8455;802;9257;5946;305;6251;2509;497;3006;3094530;293532;3388062;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783830197;San Francisco Unified;Independence High;0634410;063441007840;186; 09-12;4;186;CALPADS Fall 1 Submission enrollment;14530;80;14610;9389;0;9389;5141;80;5221;2702580;14880;2717460;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041230;San Francisco Unified;Jefferson Elementary;0634410;063441005631;490; KG-05;2;490;CALPADS Fall 1 Submission enrollment;8957;255;9212;5884;0;5884;3073;255;3328;4388930;124950;4513880;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684780102103;San Francisco Unified;Jordan (June) School for Equity;0634410;063441011252;233; 09-12;4;233;CALPADS Fall 1 Submission enrollment;13968;644;14612;7804;0;7804;6164;644;6808;3254544;150052;3404596;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041008;San Francisco Unified;Key (Francis Scott) Elementary;0634410;063441005609;551; KG-05;2;551;CALPADS Fall 1 Submission enrollment;8008;731;8739;5397;0;5397;2611;731;3342;4412408;402781;4815189;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041602;San Francisco Unified;King (Thomas Starr) Elementary;0634410;063441005671;331; KG-05;2;331;CALPADS Fall 1 Submission enrollment;9157;375;9532;5493;188;5681;3664;187;3851;3030967;124125;3155092;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786059885;San Francisco Unified;King Jr. (Martin Luther) Academic Middle;0634410;063441005655;516; 06-08;3;516;CALPADS Fall 1 Submission enrollment;8652;655;9307;5352;286;5638;3300;369;3669;4464432;337980;4802412;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041305;San Francisco Unified;Lafayette Elementary;0634410;063441005637;540; KG-05;2;540;CALPADS Fall 1 Submission enrollment;7679;293;7972;5415;0;5415;2264;293;2557;4146660;158220;4304880;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041321;San Francisco Unified;Lakeshore Alternative Elementary;0634410;063441005638;484; KG-05;2;484;CALPADS Fall 1 Submission enrollment;8285;805;9090;5662;184;5846;2623;621;3244;4009940;389620;4399560;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786040877;San Francisco Unified;Lau (Gordon J.) Elementary;0634410;063441005599;695; KG-05;2;695;CALPADS Fall 1 Submission enrollment;7942;588;8530;6372;308;6680;1570;280;1850;5519690;408660;5928350;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041339;San Francisco Unified;Lawton Alternative Elementary;0634410;063441005639;593; KG-08;3;593;CALPADS Fall 1 Submission enrollment;8009;376;8385;6032;0;6032;1977;376;2353;4749337;222968;4972305;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786089569;San Francisco Unified;Lee (Edwin and Anita) Newcomer;0634410;063441005596;50; KG-05;2;50;CALPADS Fall 1 Submission enrollment;22613;1682;24295;19845;418;20263;2768;1264;4032;1130650;84100;1214750;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786062053;San Francisco Unified;Lick (James) Middle;0634410;063441005629;568; 06-08;3;568;CALPADS Fall 1 Submission enrollment;10601;612;11213;6251;289;6540;4350;323;4673;6021368;347616;6368984;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786102479;San Francisco Unified;Lilienthal (Claire) Elementary;0634410;063441007841;697; KG-08;3;697;CALPADS Fall 1 Submission enrollment;6973;298;7271;5322;0;5322;1651;298;1949;4860181;207706;5067887;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783833241;San Francisco Unified;Lincoln (Abraham) High;0634410;063441005581;2070; 09-12;4;2070;CALPADS Fall 1 Submission enrollment;8217;426;8643;5727;0;5727;2490;426;2916;17009190;881820;17891010;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041362;San Francisco Unified;Longfellow Elementary;0634410;063441005641;520; KG-05;2;520;CALPADS Fall 1 Submission enrollment;8171;460;8631;6033;287;6320;2138;173;2311;4248920;239200;4488120;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783833407;San Francisco Unified;Lowell High;0634410;063441005643;2774; 09-12;4;2774;CALPADS Fall 1 Submission enrollment;7278;170;7448;6047;0;6047;1231;170;1401;20189172;471580;20660752;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041586;San Francisco Unified;Malcolm X Academy;0634410;063441005669;108; KG-05;2;108;CALPADS Fall 1 Submission enrollment;12609;2330;14939;8006;319;8325;4603;2011;6614;1361772;251640;1613412;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786062061;San Francisco Unified;Marina Middle;0634410;063441005645;790; 06-08;3;790;CALPADS Fall 1 Submission enrollment;7712;663;8375;5377;219;5596;2335;444;2779;6092480;523770;6616250;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783830403;San Francisco Unified;Marshall (Thurgood) High;0634410;063441003976;452; 09-12;4;452;CALPADS Fall 1 Submission enrollment;14697;450;15147;8506;0;8506;6191;450;6641;6643044;203400;6846444;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041412;San Francisco Unified;Marshall Elementary;0634410;063441005646;247; KG-05;2;247;CALPADS Fall 1 Submission enrollment;8529;656;9185;6912;281;7193;1617;375;1992;2106663;162032;2268695;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041016;San Francisco Unified;McCoppin (Frank) Elementary;0634410;063441005611;220; KG-05;2;220;CALPADS Fall 1 Submission enrollment;9831;395;10226;6543;195;6738;3288;200;3488;2162820;86900;2249720;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041420;San Francisco Unified;McKinley Elementary;0634410;063441005647;383; KG-05;2;383;CALPADS Fall 1 Submission enrollment;6607;0;6607;5553;0;5553;1054;0;1054;2530481;0;2530481;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786040919;San Francisco Unified;Milk (Harvey) Civil Rights Elementary;0634410;063441005601;221; KG-05;2;221;CALPADS Fall 1 Submission enrollment;8359;361;8720;6695;0;6695;1664;361;2025;1847339;79781;1927120;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041438;San Francisco Unified;Miraloma Elementary;0634410;063441005648;391; KG-05;2;391;CALPADS Fall 1 Submission enrollment;8448;452;8900;5721;0;5721;2727;452;3179;3303168;176732;3479900;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786089585;San Francisco Unified;Mission Education Center;0634410;063441005649;105; KG-05;2;105;CALPADS Fall 1 Submission enrollment;20207;972;21179;15910;245;16155;4297;727;5024;2121735;102060;2223795;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783834082;San Francisco Unified;Mission High;0634410;063441005650;1099; 09-12;4;1099;CALPADS Fall 1 Submission enrollment;11973;453;12426;6944;0;6944;5029;453;5482;13158327;497847;13656174;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041446;San Francisco Unified;Monroe Elementary;0634410;063441005651;528; KG-05;2;528;CALPADS Fall 1 Submission enrollment;7658;501;8159;5862;296;6158;1796;205;2001;4043424;264528;4307952;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786099154;San Francisco Unified;Moscone (George R.) Elementary;0634410;063441005615;381; KG-05;2;381;CALPADS Fall 1 Submission enrollment;7895;781;8676;6306;349;6655;1589;432;2021;3007995;297561;3305556;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041255;San Francisco Unified;Muir (John) Elementary;0634410;063441005633;225; KG-05;2;225;CALPADS Fall 1 Submission enrollment;12653;1269;13922;7892;203;8095;4761;1066;5827;2846925;285525;3132450;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786097919;San Francisco Unified;New Traditions Elementary;0634410;063441005652;246; KG-05;2;246;CALPADS Fall 1 Submission enrollment;6731;8;6739;5668;0;5668;1063;8;1071;1655826;1968;1657794;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684783834769;San Francisco Unified;O'Connell (John) High;0634410;063441007350;480; 09-12;4;480;CALPADS Fall 1 Submission enrollment;13607;178;13785;7374;0;7374;6233;178;6411;6531360;85440;6616800;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041271;San Francisco Unified;Ortega (Jose) Elementary;0634410;063441005635;399; KG-05;2;399;CALPADS Fall 1 Submission enrollment;8035;272;8307;6042;0;6042;1993;272;2265;3205965;108528;3314493;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041206;San Francisco Unified;Parker (Jean) Elementary;0634410;063441005630;227; KG-05;2;227;CALPADS Fall 1 Submission enrollment;9168;522;9690;7345;277;7622;1823;245;2068;2081136;118494;2199630;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041503;San Francisco Unified;Parks (Rosa) Elementary;0634410;063441005658;476; KG-05;2;476;CALPADS Fall 1 Submission enrollment;9349;512;9861;6024;167;6191;3325;345;3670;4450124;243712;4693836;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041065;San Francisco Unified;Peabody (George) Elementary;0634410;063441005614;271; KG-05;2;271;CALPADS Fall 1 Submission enrollment;9026;362;9388;5997;0;5997;3029;362;3391;2446046;98102;2544148;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786062079;San Francisco Unified;Presidio Middle;0634410;063441005657;1060; 06-08;3;1060;CALPADS Fall 1 Submission enrollment;7581;237;7818;5105;0;5105;2476;237;2713;8035860;251220;8287080;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041511;San Francisco Unified;Redding Elementary;0634410;063441005659;240; KG-05;2;240;CALPADS Fall 1 Submission enrollment;9291;397;9688;6707;292;6999;2584;105;2689;2229840;95280;2325120;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041487;San Francisco Unified;Revere (Paul) Elementary;0634410;063441005654;477; KG-08;3;477;CALPADS Fall 1 Submission enrollment;9772;1162;10934;6072;268;6340;3700;894;4594;4661244;554274;5215518;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786089775;San Francisco Unified;Rooftop Elementary;0634410;063441005661;568; KG-08;3;568;CALPADS Fall 1 Submission enrollment;7593;279;7872;5646;0;5646;1947;279;2226;4312824;158472;4471296;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786059901;San Francisco Unified;Roosevelt Middle;0634410;063441005662;694; 06-08;3;694;CALPADS Fall 1 Submission enrollment;7632;524;8156;5033;0;5033;2599;524;3123;5296608;363656;5660264;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684780119875;San Francisco Unified;S.F. International High;0634410;063441012494;297; 08-12;4;297;CALPADS Fall 1 Submission enrollment;11789;549;12338;8639;220;8859;3150;329;3479;3501333;163053;3664386;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786093488;San Francisco Unified;San Francisco Community Alternative;0634410;063441005663;280; KG-08;3;280;CALPADS Fall 1 Submission enrollment;9020;640;9660;5990;257;6247;3030;383;3413;2525600;179200;2704800;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684780123117;San Francisco Unified;San Francisco Public Montessori;0634410;063441012788;173; KG-05;2;173;CALPADS Fall 1 Submission enrollment;7583;211;7794;5602;0;5602;1981;211;2192;1311859;36503;1348362;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041545;San Francisco Unified;Sanchez Elementary;0634410;063441005664;271; KG-05;2;271;CALPADS Fall 1 Submission enrollment;13113;943;14056;7115;247;7362;5998;696;6694;3553623;255553;3809176;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041289;San Francisco Unified;Serra (Junipero) Elementary;0634410;063441005636;286; KG-05;2;286;CALPADS Fall 1 Submission enrollment;8947;716;9663;7050;255;7305;1897;461;2358;2558842;204776;2763618;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041560;San Francisco Unified;Sheridan Elementary;0634410;063441005667;229; KG-05;2;229;CALPADS Fall 1 Submission enrollment;9970;503;10473;5812;146;5958;4158;357;4515;2283130;115187;2398317;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041578;San Francisco Unified;Sherman Elementary;0634410;063441005668;387; KG-05;2;387;CALPADS Fall 1 Submission enrollment;8803;230;9033;5964;0;5964;2839;230;3069;3406761;89010;3495771;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786040851;San Francisco Unified;Sloat (Commodore) Elementary;0634410;063441005598;390; KG-05;2;390;CALPADS Fall 1 Submission enrollment;7143;138;7281;5790;0;5790;1353;138;1491;2785770;53820;2839590;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041594;San Francisco Unified;Spring Valley Elementary;0634410;063441005670;327; KG-05;2;327;CALPADS Fall 1 Submission enrollment;9053;592;9645;6406;339;6745;2647;253;2900;2960331;193584;3153915;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041529;San Francisco Unified;Stevenson (Robert Louis) Elementary;0634410;063441005660;489; KG-05;2;489;CALPADS Fall 1 Submission enrollment;8266;168;8434;6059;0;6059;2207;168;2375;4042074;82152;4124226;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041610;San Francisco Unified;Sunnyside Elementary;0634410;063441005672;383; KG-05;2;383;CALPADS Fall 1 Submission enrollment;7873;360;8233;5636;0;5636;2237;360;2597;3015359;137880;3153239;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786113997;San Francisco Unified;Sunset Elementary;0634410;063441006556;407; KG-05;2;407;CALPADS Fall 1 Submission enrollment;7412;315;7727;5596;0;5596;1816;315;2131;3016684;128205;3144889;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041644;San Francisco Unified;Sutro Elementary;0634410;063441005674;262; KG-05;2;262;CALPADS Fall 1 Submission enrollment;7970;431;8401;6052;162;6214;1918;269;2187;2088140;112922;2201062;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786040943;San Francisco Unified;Taylor (Edward R.) Elementary;0634410;063441005604;646; KG-05;2;646;CALPADS Fall 1 Submission enrollment;7640;634;8274;5933;284;6217;1707;350;2057;4935440;409564;5345004;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786115901;San Francisco Unified;Tenderloin Community;0634410;063441007732;314; KG-05;2;314;CALPADS Fall 1 Submission enrollment;11009;917;11926;6709;313;7022;4300;604;4904;3456826;287938;3744764;1;0;0;0;1;N/A;408934272;896164827;1
CA;2018-2019;38684780000000;38684786041685;San Francisco Unified;Ulloa Elementary;0634410;063441005676;528; KG-05;2;528;CALPADS Fall 1 Submission enrollment;6920;355;7275;5658;183;5841;1262;172;1434;3653760;187440;3841200;1;0;0;0;1;N/A;408934272;896164827;0
CA;2018-2019;38684780000000;38684786041701;San Francisco Unified;Visitacion Valley Elementary;0634410;063441005677;338; KG-05;2;338;CALPADS Fall 1 Submission enrollment;8456;590;9046;5678;322;6000;2778;268;3046;2858128;199420;3057548;1;0;0;0;1;N/A;408934272;896164827;0
